mineral_name,rruff_id,laser_nm,data_type,source_file,has_xrd,elements_detected,chemical_family,n_elements,avg_electronegativity,avg_atomic_mass,reduced_formula,matbench_gap_pbe,matbench_is_metal,matbench_e_form
Hubnerite,R050556,780.0,Processed,Hubnerite__R050556__Broad_Scan__780__0__unoriented__Raman_Data_Processed__8506583aed148eb7b4e352f43a3e.txt,False,"El,Fe,Ka,La,Mn,Ox,Pk,W,Wt",Unknown,,,,,,,
Neighborite,R080108,532.0,Processed,Neighborite__R080108__Raman__532______Raman_Data_Processed__7f58db725316c466105520f3c8c4.txt,False,,Unknown,,,,,,,
Berzeliite,R061084,785.0,Processed,Berzeliite__R061084__Raman__785______Raman_Data_Processed__388ee6de4050303d76568f8cf2b7.txt,False,"D,O,S",Unknown,,,,,,,
Fresnoite,R050595,532.0,Processed,Fresnoite__R050595__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7a0369a48c3f6496494a954029d6.txt,False,"Al,Ba,Ca,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt,Zr",Unknown,,,,,,,
Holmquistite,R130004,780.0,Processed,Holmquistite__R130004__Broad_Scan__780__0__unoriented__Raman_Data_Processed__e2d149db967999571fbd30a4ab2c.txt,False,,Unknown,,,,,,,
Artesunate,D120022,780.0,Processed,Artesunate__D120022__Broad_Scan__780__0__unoriented__Raman_Data_Processed__dbd8dd7efab7f3bc07cea70dfff8.txt,False,,Unknown,,,,,,,
Johannsenite,R140753,780.0,Processed,Johannsenite__R140753__Raman__780______Raman_Data_Processed__d0a87bbe125722c5401d5ff7b436.txt,False,"Al,Ca,Cr,Fe,Mg,Mn,Na,On,Si,Wt,Zn",Unknown,1.0,0.0,,Johannsenite,,,
Senegalite,R050239,532.0,Processed,Senegalite__R050239__Raman__532______Raman_Data_Processed__c237928c40467238d6496807af68.txt,False,,Unknown,,,,,,,
Grossular,R050036,785.0,Processed,Grossular__R050036__Raman__785______Raman_Data_Processed__09aef0ab3903b3c004659598f31d.txt,False,"Al,Ca,Fe,Mg,Mn,O,Si,Ti,Wt",Unknown,1.0,0.0,,Grossular,,,
Epistolite,R070396,785.0,Processed,Epistolite__R070396__Raman__785______Raman_Data_Processed__908df5c700670aa630eab0c71b85.txt,False,"Al,Ca,Cl,F,Fe,K,Mn,Na,Nb,O,Si,Ta,Ti,V,Wt",Unknown,1.0,0.0,,Epistolite,,,
Hagendorfite,R160083,780.0,Processed,Hagendorfite__R160083__Broad_Scan__780__0__unoriented__Raman_Data_Processed__6e970ee4248e0f9c0e24f492c1e7.txt,False,"Al,Ba,Bg,Ca,Cr,F,Fe,H,K,Ka,Mg,Mn,Na,Ni,O,On,P,Rb,S,Si,Sp,Sr,Ti,Zn",Unknown,,,,,,,
Baddeleyite,R060016-6,514.0,Processed,Baddeleyite__R060016-6__Raman__514__0-000__depolarized__Raman_Data_Processed__ee60278e1213785b0b3d729e167f.txt,False,"El,Hf,Ka,La,O,Ox,Pk,Ti,Wt,Zr",Unknown,,,,,,,
Hambergite,R050672,532.0,Processed,Hambergite__R050672__Raman__532______Raman_Data_Processed__2b197f6409f135f5fd4beb58c132.txt,False,,Unknown,,,,,,,
Huntite,R040126,780.0,Processed,Huntite__R040126__Broad_Scan__780__0__unoriented__Raman_Data_Processed__0b673415f262f21e53ed00a781f3.txt,False,"C,Ca,Co,El,Fe,Ka,Mg,Mn,Ni,O,Ox,Pk,Wt",Unknown,,,,,,,
Topaz,R060024,532.0,Processed,Topaz__R060024__Raman__532______Raman_Data_Processed__0ccf7a362e5c58a3486b82450dfe.txt,False,,Unknown,,,,,,,
Nesquehonite,R050639,532.0,Processed,Nesquehonite__R050639__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2440b05aa75571cba13692aad844.txt,False,,Unknown,,,,,,,
Almandine,R070129,785.0,Processed,Almandine__R070129__Raman__785______Raman_Data_Processed__bb25df89af0f6c7ea5e79af18a69.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Richterite,R060043,780.0,Processed,Richterite__R060043__Raman__780______Raman_Data_Processed__ffd55012424a0846a4a9bef5ff9d.txt,False,,Unknown,1.0,0.0,,Richterite,,,
Enstatite,R050644,780.0,Processed,Enstatite__R050644__Broad_Scan__780__0__unoriented__Raman_Data_Processed__c8123a0487892d03504a25002d82.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,Pk,Si,Ti",Unknown,1.0,0.0,,Enstatite,,,
Dawsonite,R120093,532.0,Processed,Dawsonite__R120093__Broad_Scan__532__0__unoriented__Raman_Data_Processed__df847e659d9bad0f7b9627c9e25e.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Barringerite,R070439,785.0,Processed,Barringerite__R070439__Broad_Scan__785__0__unoriented__Raman_Data_Processed__471140bf1c74329ad5ffa0d67270.txt,False,"Cr,El,Fe,Ka,Mn,P,Pk,Si,Ti",Unknown,,,,,,,
Brookite,R050591-3,514.0,Processed,Brookite__R050591-3__Raman__514__0-000__depolarized__Raman_Data_Processed__718639df7954e217a13ea521cc73.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Diopside,R060171,532.0,Processed,Diopside__R060171__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3311b58a99fe18cfd09617b3ce43.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Zirkelite,R060540,780.0,Processed,Zirkelite__R060540__Raman__780______Raman_Data_Processed__4786b318fea46edbe64d3566004d.txt,False,"Ca,Ce,El,Fe,Ka,La,Ma,Nd,O,Ox,Pb,Pk,Th,Ti,U,Wt,Zr",Unknown,1.0,0.0,,Zirkelite,,,
Magnesite,R040114,785.0,Processed,Magnesite__R040114__Raman__785______Raman_Data_Processed__1a6fde44f11a79644d5660f24069.txt,False,"C,Ca,Cd,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,1.0,0.0,,Magnesite,,,
Rutile,R110109,532.0,Processed,Rutile__R110109__Broad_Scan__532__0__unoriented__Raman_Data_Processed__643493377f1418a8e9545be8a968.txt,False,"El,Fe,Ka,La,Nb,O,Ox,Pk,Ti,Wt",Unknown,,,,,,,
Cesbronite,R070198,785.0,Processed,Cesbronite__R070198__Raman__785______Raman_Data_Processed__4b354fce72a39e36616a52ac9441.txt,False,,Unknown,,,,,,,
Marsaalamite-(Y),R250141,633.0,Processed,Marsaalamite-(Y)__R250141__Raman__633______Raman_Data_Processed__bf23c25bada6de3826cba49801b3.txt,False,,Unknown,,,,,,,
Vandenbrandeite,R080113,780.0,Processed,Vandenbrandeite__R080113__Broad_Scan__780__0__unoriented__Raman_Data_Processed__816f054ac818311f87e4b12577c3.txt,False,,Unknown,,,,,,,
Frolovite,R070469,785.0,Processed,Frolovite__R070469__Raman__785______Raman_Data_Processed__6d90ee359f962af4d2901d03d17a.txt,False,,Unknown,,,,,,,
Strontianite,R050476,780.0,Processed,Strontianite__R050476__Broad_Scan__780__0__unoriented__Raman_Data_Processed__8638592acc1ff375de3889a8f08c.txt,False,"Ba,C,Ca,Cl,Cu,El,Ka,La,Ma,O,Ox,Pb,Pk,Sr,Wt",Unknown,,,,,,,
Partheite,R130077,532.0,Processed,Partheite__R130077__Raman__532______Raman_Data_Processed__e7cd9bdb364230ea51c7120c79e0.txt,False,,Unknown,,,,,,,
Bahianite,R060433,780.0,Processed,Bahianite__R060433__Raman__780______Raman_Data_Processed__273b05ce1dec92641fff206eed54.txt,False,"Al,El,F,Fe,Ka,La,Ma,Mg,O,Ox,Pk,Sb,Si,Ti,W,Wt",Unknown,,,,,,,
Volborthite,R050216,780.0,Processed,Volborthite__R050216__Raman__780______Raman_Data_Processed__c6a3829b13698139553c6475d1ad.txt,False,,Unknown,,,,,,,
Hammarite,R110028,780.0,Processed,Hammarite__R110028__Raman__780______Raman_Data_Processed__6b55b98741832f724fe4d213d6ef.txt,False,,Unknown,,,,,,,
Zircon,R050488,532.0,Processed,Zircon__R050488__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7cb8e5184f83d03bc46703227c4e.txt,False,"El,Hf,Ka,La,O,Ox,Pk,Si,Wt,Zr",Unknown,1.0,0.0,,Zircon,,,
Namibite,R100182,780.0,Processed,Namibite__R100182__Raman__780______Raman_Data_Processed__411e8023ad6a9b747c5464d91286.txt,False,"Al,As,Bi,Cr,Cu,El,Fe,Ka,Ma,Mg,Mn,O,Ox,P,Pb,Pk,S,Ti,V,Wt,Zn",Unknown,,,,,,,
Plumbophyllite,R130081,514.0,Processed,Plumbophyllite__R130081__Raman__514______Raman_Data_Processed__18b3704b1f3e5f1174d849aa2170.txt,False,,Unknown,,,,,,,
Edingtonite,R040110,514.0,Processed,Edingtonite__R040110__Raman__514______Raman_Data_Processed__8d4a726e5d444b548e466eb06976.txt,False,"Al,Ba,Ca,Cl,Cr,El,F,Fe,H,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Ti",Unknown,1.0,0.0,,Edingtonite,,,
Chloroquinediphosphate,D120013,780.0,Processed,Chloroquinediphosphate__D120013__Broad_Scan__780__0__unoriented__Raman_Data_Processed__95862e2c45a3aa55d2c310b54cf3.txt,False,,Unknown,,,,,,,
Tsumoite,R080089,532.0,Processed,Tsumoite__R080089__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e11088580f02a947c7c993b23dee.txt,False,,Unknown,,,,,,,
Tsepinite-Na,R070241,785.0,Processed,Tsepinite-Na__R070241__Raman__785______Raman_Data_Processed__073df6e6ace9843113af50ce252a.txt,False,,Unknown,,,,,,,
Aeschynite-(Y),R060312,532.0,Processed,Aeschynite-(Y)__R060312__Raman__532______Raman_Data_Processed__c0ecd34947edbd1ebc82fd40db6d.txt,False,"Ca,Ce,Dy,El,Fe,H,Ka,La,Ma,Nb,Nd,O,Ox,Pk,Th,Ti,U,Wt,Y",Unknown,,,,,,,
Vladimirite,R080001,780.0,Processed,Vladimirite__R080001__Raman__780______Raman_Data_Processed__f9626c14f0f7f6a74a1c7174d15b.txt,False,"As,Ca,F,Mg,Mn,On,Wt,X,Y,Z,Zn",Unknown,,,,,,,
Danburite,R040013,532.0,Processed,Danburite__R040013__Raman__532______Raman_Data_Processed__5a44730f6d984dc8feedbcb591e9.txt,False,"Al,B,Ca,Cr,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Andradite,R120004,532.0,Processed,Andradite__R120004__Raman__532______Raman_Data_Processed__c81dcb50e7d15b0fcecef1c8d184.txt,False,"Al,Ca,Fe,Mg,Mn,O,Si,Ti,Wt",Unknown,1.0,0.0,,Andradite,,,
Zirsilite-(Ce),R200001,780.0,Processed,Zirsilite-(Ce)__R200001__Raman__780______Raman_Data_Processed__6c6ddfc232f6c444392a37713c30.txt,False,,Unknown,,,,,,,
Phurcalite,R060698,785.0,Processed,Phurcalite__R060698__Broad_Scan__785__0__unoriented__Raman_Data_Processed__e3be56fa38bf6a644a74c924eb53.txt,False,,Unknown,,,,,,,
Svanbergite,R060501,532.0,Processed,Svanbergite__R060501__Raman__532______Raman_Data_Processed__b7da5bba4b0be19cb67067d2457a.txt,False,,Unknown,,,,,,,
Davidite-(La),R070698,785.0,Processed,Davidite-(La)__R070698__Broad_Scan__785__0__unoriented__Raman_Data_Processed__d227ce5bfe14c82327736ee1e3a9.txt,False,"Al,Ca,Cl,Cr,F,Fe,La,Mg,Mn,Nb,O,Pb,Sc,Th,Ti,U,V,Wt,Y,Zn",Unknown,,,,,,,
Celestine,R050008,532.0,Processed,Celestine__R050008__Raman__532______Raman_Data_Processed__0fcd5addd943db3af92971559dec.txt,False,"S,Si,Sr",Unknown,,,,,,,
Faheyite,R100084,780.0,Processed,Faheyite__R100084__Raman__780______Raman_Data_Processed__679694a7375485480e4d266c6566.txt,False,,Unknown,,,,,,,
Clinoatacamite,R090062,532.0,Processed,Clinoatacamite__R090062__Raman__532______Raman_Data_Processed__88a6a7b41b775e33821b5b936b82.txt,False,"Br,Cl,F,O,St,Wt",Unknown,,,,,,,
Xenotime-(Y),R050178,532.0,Processed,Xenotime-(Y)__R050178__Raman__532______Raman_Data_Processed__b2acaa84410e404b42cfa79e67ed.txt,False,"As,Cl,F,P,Si,Wt,Y",Unknown,,,,,,,
Bikitaite,R060032,532.0,Processed,Bikitaite__R060032__Raman__532______Raman_Data_Processed__d97f78e97af034af3369e79d2c47.txt,False,"Al,Ca,Cl,El,Ka,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Weddellite,R110123,780.0,Processed,Weddellite__R110123__Broad_Scan__780__0__unoriented__Raman_Data_Processed__0a0dfa951885c9aa7f43ebc95ab2.txt,False,,Unknown,,,,,,,
Hingganite-(Y),R120171,780.0,Processed,Hingganite-(Y)__R120171__Broad_Scan__780__0__unoriented__Raman_Data_Processed__ad0abb86a485fbca189b7ed54654.txt,False,"Be,Ca,Ce,Dy,Er,Eu,Fe,Gd,H,Ho,La,Lu,Nd,Pr,Si,Sm,Tb,Tm,Y,Yb",Unknown,,,,,,,
Pectolite,R060101-8,514.0,Processed,Pectolite__R060101-8__Raman__514__0-000__depolarized__Raman_Data_Processed__da08a11c3ae62ebcf41acfb13759.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Li,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Cryolite,R050287,514.0,Processed,Cryolite__R050287__Raman__514______Raman_Data_Processed__e717bece87038c78bc2ea9338f22.txt,False,,Unknown,,,,,,,
Caysichite-(Y),R080143,532.0,Processed,Caysichite-(Y)__R080143__Raman__532______Raman_Data_Processed__8ab799935ca7b3e1c316d670a996.txt,False,,Unknown,,,,,,,
Kostovite,R070282,785.0,Processed,Kostovite__R070282__Broad_Scan__785__0__unoriented__Raman_Data_Processed__439bb7ca223d60b551f387bce533.txt,False,"Ag,Au,Cu,D,S,Te",Unknown,,,,,,,
Trevorite,R140860,780.0,Processed,Trevorite__R140860__Raman__780______Raman_Data_Processed__32719a7ec3e5f97ff8077c37b8fa.txt,False,,Unknown,,,,,,,
Andreybulakhite,R250014,785.0,Processed,Andreybulakhite__R250014__Raman__785______Raman_Data_Processed__ac6734591bbaa8d0448a7ea40211.txt,True,,Unknown,1.0,0.0,,Andreybulakhite,,,
Chrysocolla,R060547,532.0,Processed,Chrysocolla__R060547__Broad_Scan__532__0__unoriented__Raman_Data_Processed__89f6f010df082cbf240d770936bc.txt,False,"Al,Ca,Cu,El,Ka,Mg,O,Ox,Pk,Si,Wt",Unknown,,,,,,,
Perovskite,R120121,780.0,Processed,Perovskite__R120121__Broad_Scan__780__0__unoriented__Raman_Data_Processed__5af4216e60aeb11386c397e00b13.txt,False,"A,B,Cl,F,Wt",Unknown,,,,,,,
Marialite,R060297-4,514.0,Processed,Marialite__R060297-4__Raman__514__0-000__depolarized__Raman_Data_Processed__bced2fdff648ff4e9782a8cf7dd7.txt,False,"Al,C,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,S,Si,Ti,Wt",Unknown,1.0,0.0,,Marialite,,,
Juangodoyite,R060884,532.0,Processed,Juangodoyite__R060884__Raman__532______Raman_Data_Processed__14a4229847927b5b0488aae9d8fd.txt,False,,Unknown,1.0,0.0,,Juangodoyite,,,
Microcline,R150015,532.0,Processed,Microcline__R150015__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0bf431c20cf85ab602caa9a8828c.txt,False,"Al,Ba,Ca,Cr,Fe,K,Na,On,Si,Sr,Wt",Unknown,1.0,0.0,,Microcline,,,
Felsobanyaite,R060239,780.0,Processed,Felsobanyaite__R060239__Broad_Scan__780__0__unoriented__Raman_Data_Processed__580a1c580e6caf2dc749f1130ea0.txt,False,,Unknown,,,,,,,
Serandite,R040056,532.0,Processed,Serandite__R040056__Raman__532______Raman_Data_Processed__50be2196b0754a35e7fa90d4e721.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,Ox,Pk,Si,Ti",Unknown,,,,,,,
Magnesite,R040114,532.0,Processed,Magnesite__R040114__Raman__532______Raman_Data_Processed__3dc33858938a27e529c5b68b460d.txt,False,"C,Ca,Cd,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,1.0,0.0,,Magnesite,,,
Prehnite,R130046,532.0,Processed,Prehnite__R130046__Broad_Scan__532__0__unoriented__Raman_Data_Processed__828f7447623cbe58b6d0b47c28f6.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Na,O,Ox,Pk,Si",Unknown,,,,,,,
Volkovskite,R110151,532.0,Processed,Volkovskite__R110151__Raman__532______Raman_Data_Processed__e725b6c1ab0c270828ac20a9f397.txt,False,,Unknown,,,,,,,
Aenigmatite,R061088-3,514.0,Processed,Aenigmatite__R061088-3__Raman__514__0-000__depolarized__Raman_Data_Processed__411e4af1433047b15c5a49bc4902.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Aenigmatite,,,
Thomsonite-Ca,R050091-4,514.0,Processed,Thomsonite-Ca__R050091-4__Raman__514__0-000__depolarized__Raman_Data_Processed__306e5eb087f7f9d8b84866f44386.txt,False,"Al,Ba,Ca,Cl,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Sr,Ti,Wt",Unknown,,,,,,,
Sulphur,R040135-3,514.0,Processed,Sulphur__R040135-3__Raman__514__0-000__depolarized__Raman_Data_Processed__a8d10df37ce05ac2fab47f5e8770.txt,False,S,Unknown,,,,,,,
Franklinite,R070137,785.0,Processed,Franklinite__R070137__Raman__785______Raman_Data_Processed__3d089e8c38e39d724c09e81aeaf3.txt,False,"Al,Ca,Cr,Cu,El,Fe,Ka,Ma,Mg,Mn,O,Ox,Pb,Pk,Wt,Zn",Unknown,,,,,,,
Hedenbergite,R060040-3,514.0,Processed,Hedenbergite__R060040-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f9731c3bfb1c7d034a7d0212fca6.txt,False,"Al,Ca,Cr,El,Fe,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Monazite-(Gd),R250138,,Processed,Monazite-(Gd)__R250138__Raman__532SP9______Raman_Data_Processed__19c21747f844212052ce80f4c288.txt,True,,Unknown,,,,,,,
Jonesite,R070735,532.0,Processed,Jonesite__R070735__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d0b07b42533b98b6457800560c86.txt,False,"Al,Ba,Ca,Cr,El,H,K,Ka,La,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Jonesite,,,
Ilmenite,R060149,780.0,Processed,Ilmenite__R060149__Broad_Scan__780__0__unoriented__Raman_Data_Processed__2c3cc37085bb1ab9e4ef08c9d2b4.txt,False,"Al,Fe,Ka,Mg,Mn,O,Ox,Pk,Si,Ti",Unknown,,,,,,,
Hulsite,R070453,785.0,Processed,Hulsite__R070453__Broad_Scan__785__0__unoriented__Raman_Data_Processed__e5f74b3e9fc74eef6a2c6d07fc07.txt,False,,Unknown,,,,,,,
Calcioferrite,R120092,532.0,Processed,Calcioferrite__R120092__Broad_Scan__532__0__unoriented__Raman_Data_Processed__06c03d5fb7cd678d2234fbf34bd1.txt,False,"Al,Ca,Fe,Mg,On,P,S,Sr,Wt",Unknown,,,,,,,
Veszelyite,R160003,532.0,Processed,Veszelyite__R160003__Broad_Scan__532__0__unoriented__Raman_Data_Processed__151dd4f10cb506d02e4bd0fece07.txt,False,"Al,Ca,Cu,El,F,Fe,H,K,Ka,Mg,Mn,O,Ox,P,Pk,S,Wt,Zn",Unknown,,,,,,,
Olsacherite,R150099,780.0,Processed,Olsacherite__R150099__Raman__780______Raman_Data_Processed__a920706db57d1497836a90b7918c.txt,False,,Unknown,,,,,,,
Diamond,R050207,532.0,Processed,Diamond__R050207__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9ed63a466b38a875a6b761a5deb3.txt,False,,Unknown,,,,,,,
Covellite,R060143-4,514.0,Processed,Covellite__R060143-4__Raman__514__0-000__depolarized__Raman_Data_Processed__cda6b322bfc4e1a931e2ea2e3c76.txt,False,"Cu,El,Fe,Ka,Ox,Pk,S,Wt,Zn",Unknown,,,,,,,
Lazulite,R050269-3,514.0,Processed,Lazulite__R050269-3__Raman__514__0-000__depolarized__Raman_Data_Processed__20f08da17854273659c59c178427.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,Ka,Mg,Mn,Na,O,Ox,P,Pk,S,Si,Wt",Unknown,,,,,,,
Willemite,R050652,780.0,Processed,Willemite__R050652__Broad_Scan__780__0__unoriented__Raman_Data_Processed__365c1bf188244bce1254b5218bdd.txt,False,"F,S,Wt",Unknown,,,,,,,
Andradite,R100138,780.0,Processed,Andradite__R100138__Raman__780______Raman_Data_Processed__cb778fb7dc71043bdfc86cc3da96.txt,False,"Al,Ca,Fe,Mg,Mn,O,Si,Ti,Wt",Unknown,1.0,0.0,,Andradite,,,
Fluorapatite,R040098-4,514.0,Processed,Fluorapatite__R040098-4__Raman__514__0-000__depolarized__Raman_Data_Processed__3fad8228379c606f4f9d2081866a.txt,False,"C,Ca,El,F,Ka,O,Ox,P,Pk",Unknown,,,,,,,
Eskebornite,R060791,785.0,Processed,Eskebornite__R060791__Broad_Scan__785__0__unoriented__Raman_Data_Processed__5c6eec4540d104146e402365fe4a.txt,False,"Ag,Cu,El,Fe,Ka,La,Ox,Pb,Pk,S,Se,Tl,Wt,Zn",Unknown,,,,,,,
Mimetite,R050007,514.0,Processed,Mimetite__R050007__Raman__514______Raman_Data_Processed__f82f43577abceb9eef8b2571f71d.txt,False,,Unknown,1.0,0.0,,Mimetite,,,
Laumontite,R060114,532.0,Processed,Laumontite__R060114__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a48179b337449e16879adcf705fc.txt,False,"Al,Ca,Cr,El,Fe,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Wt",Unknown,,,,,,,
Aegirine,R120167,780.0,Processed,Aegirine__R120167__Broad_Scan__780__0__unoriented__Raman_Data_Processed__bc79ac3aefdf41af6004c6d28e2d.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Aegirine,,,
Bulachite,R070243,532.0,Processed,Bulachite__R070243__Raman__532______Raman_Data_Processed__65610b6122ab917bf850e67046a7.txt,False,,Unknown,,,,,,,
Antimony,R050654,532.0,Processed,Antimony__R050654__Broad_Scan__532__0__unoriented__Raman_Data_Processed__101b024af4479127fddb276ab226.txt,False,"C,D,I,L,La,Sb,V",Unknown,1.0,0.0,,Antimony,,,
Metaborite,R130694,532.0,Processed,Metaborite__R130694__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2cd4095f2a5c29488369f870f91a.txt,False,,Unknown,1.0,0.0,,Metaborite,,,
Fluorite,R050046,532.0,Processed,Fluorite__R050046__Raman__532______Raman_Data_Processed__44795e5bbc2164dc4806b6a7d940.txt,False,,Unknown,,,,,,,
Pectolite,R050396,514.0,Processed,Pectolite__R050396__Raman__514______Raman_Data_Processed__3e3ed9dd735e4649da93af07aead.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Li,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Euclase,R100157,532.0,Processed,Euclase__R100157__Raman__532______Raman_Data_Processed__ea35d920f9a6878394ddb44d032d.txt,False,,Unknown,,,,,,,
Pharmacoalumite,R060411,780.0,Processed,Pharmacoalumite__R060411__Raman__780______Raman_Data_Processed__436bca7d5c909a0bae6453ba8c31.txt,False,,Unknown,,,,,,,
Paakkonenite,R090073,532.0,Processed,Paakkonenite__R090073__Broad_Scan__532__0__unoriented__Raman_Data_Processed__bd5e1ef402878882c37cd6da2eac.txt,False,,Unknown,,,,,,,
Stilpnomelane,R110195,780.0,Processed,Stilpnomelane__R110195__Broad_Scan__780__0__unoriented__Raman_Data_Processed__5ca58cae838272f947c9d38ca25b.txt,False,,Unknown,,,,,,,
Parafransoletite,R130056,780.0,Processed,Parafransoletite__R130056__Broad_Scan__780__0__unoriented__Raman_Data_Processed__3c2964abb144695d2f66c9c9e9f2.txt,False,,Unknown,,,,,,,
Cassiterite,R060563,532.0,Processed,Cassiterite__R060563__Raman__532______Raman_Data_Processed__46e046fde58c54e82af6819f4491.txt,False,"O,Sn",Unknown,,,,,,,
Dolomite,R050370,780.0,Processed,Dolomite__R050370__Broad_Scan__780__0__unoriented__Raman_Data_Processed__8588cc4ecdfb116148bd6c8a4db0.txt,False,"C,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,,,,,,,
Strontioginorite,R110149,780.0,Processed,Strontioginorite__R110149__Raman__780______Raman_Data_Processed__73eabfb6cfb31f163b6be3518ec5.txt,False,,Unknown,,,,,,,
Laurelite,R100035,780.0,Processed,Laurelite__R100035__Raman__780______Raman_Data_Processed__90056a0aa755721289a636b9519e.txt,False,,Unknown,,,,,,,
Tveitite-(Y),R060895,785.0,RAW,Tveitite-(Y)__R060895__Broad_Scan__785__0__unoriented__Raman_Data_Raw__13da06e3cc78f77f39eddb83932a.txt,False,,Unknown,,,,,,,
Johnbaumite,R070753,780.0,Processed,Johnbaumite__R070753__Broad_Scan__780__0__unoriented__Raman_Data_Processed__2a96108d486de5c02a6fe3cd62c6.txt,False,,Unknown,1.0,0.0,,Johnbaumite,,,
Hisingerite,R070126,785.0,RAW,Hisingerite__R070126__Broad_Scan__785__0__unoriented__Raman_Data_Raw__85b1aca29d7c5573930e0a6b0b41.txt,False,,Unknown,,,,,,,
Humite,R050665-4,514.0,Processed,Humite__R050665-4__Raman__514__0-000__depolarized__Raman_Data_Processed__fb9241f4f491066f9c1691a963d1.txt,False,,Unknown,,,,,,,
Plancheite,R070233,532.0,Processed,Plancheite__R070233__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4964bb8783951bb48d2a59db9246.txt,False,,Unknown,,,,,,,
Eosphorite,R060293,532.0,Processed,Eosphorite__R060293__Raman__532______Raman_Data_Processed__d56e2958ba14efa9fb89f2e4db10.txt,False,"Al,Mn,Wt",Unknown,1.0,0.0,,Eosphorite,,,
Aragonite,R150021,780.0,Processed,Aragonite__R150021__Raman__780______Raman_Data_Processed__a4c60a94dd97d6d496a42c47b8b5.txt,False,"Ba,Ca,On,Sr,Wt",Unknown,,,,,,,
Hydroxylherderite,R060353_a,785.0,Processed,Hydroxylherderite__R060353_a__Raman__785______Raman_Data_Processed__8ebb5d5fac492b613a5ecc1bb536.txt,False,"Al,As,Be,Ca,Cl,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,P,Pk,S,Si,Ti,Wt",Unknown,,,,,,,
Orthoclase,R050185,514.0,Processed,Orthoclase__R050185__Raman__514______Raman_Data_Processed__e761e9bfbca9de4f683fc3ea35e8.txt,False,"Al,Ba,Ca,Cr,Fe,K,Na,On,Si,Sr,Wt",Unknown,,,,,,,
Cryolite,R050287,532.0,Processed,Cryolite__R050287__Raman__532______Raman_Data_Processed__eb9e6bb9eb81c347424f6ee02051.txt,False,,Unknown,,,,,,,
Willemite,R060875,532.0,Processed,Willemite__R060875__Broad_Scan__532__0__unoriented__Raman_Data_Processed__8397893ab4c755236023531b2da2.txt,False,"F,S,Wt",Unknown,,,,,,,
