id,metal_center,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,smiles
XIVLAR,Hf,0,890.1858,85,442,-0.10435,-0.18763,0.0832799999999999,0.0321199999999999,-2404.12449997,-2.541779870000028,-0.1418999893,0.0117384654999999,-2400.910495,0.6722251000001052,-2401.033531,0.5491891000001488,0.625376,182.736,258.951,2.4622,0.0551000000000003,749.37,20.6523,3153.8541,
XIYCEO,Hg,0,784.06263,64,382,-0.10289,-0.28029,0.1774,0.06758,-2897.14189829,-2.371784529999786,-0.0857245331,0.0092940754999999,-2894.266544,0.5035697600001185,-2894.389806,0.3803077600000506,0.463098,143.04,259.427,6.3506,0.1778000000000004,406.83,9.338,3165.423,
XIYYIN,Ni,0,732.14384,80,380,-0.1089,-0.25161,0.14271,0.1026499999999999,-3895.78434427,-2.779844629999843,-0.1315917337,0.0117121752,-3892.370727,0.6337726400001884,-3892.501962,0.5025376400003552,0.585492,177.911,276.206,11.7566,0.8777000000000008,504.13,13.8846,3169.4295,
XOFZIB,Co,0,439.2313,58,226,-0.09571,-0.26141,0.1656999999999999,0.0827099999999999,-2438.66901547,-1.363132299999961,-0.100955603,0.0088447150999999,-2436.838272,0.4676111700000547,-2436.916895,0.3889881700001751,0.440686,115.823,165.476,7.552,0.1436999999999999,345.8,32.0925,3203.7559,
XOHMIR,Rh,0,427.25133,58,218,-0.0603,-0.2227,0.1624,0.06536,-966.035141885,-1.0166544420000037,-0.0966629257,0.0093322339,-964.528534,0.4899534429999903,-964.598286,0.4202014429999963,0.466642,106.149,146.806,13.3491,0.2402999999999995,309.86,34.3401,3179.8553,
XOJKEM,Co,0,384.2705,50,192,-0.09746,-0.28429,0.18683,0.0936299999999999,-2222.53742044,-1.1487727300000188,-0.0887073334,0.0078236795999999,-2221.015537,0.3731107099997643,-2221.081517,0.3071307099999103,0.351504,103.545,138.865,1.0316,-0.0724,301.86,45.1705,3138.9443,
XOPNEX,Co,0,536.2068,68,278,-0.08966,-0.22218,0.1325199999999999,0.0719899999999999,-3408.88073626,-1.9266489599999657,-0.1112981008,0.0091323235,-3406.40472,0.5493673000000854,-3406.509036,0.4450513000001592,0.511438,148.006,219.553,14.598,0.2097000000000015,390.87,13.4044,3128.1549,
XOPNIB,Co,0,460.1715,56,236,-0.09447,-0.2315,0.13703,0.08798,-3126.91510608,-1.6055630999999266,-0.097009972,0.0079097978,-3124.868794,0.4407489800000803,-3124.954116,0.3554269800001748,0.410793,122.613,179.577,10.2913,0.3897999999999992,339.05,20.9827,3095.36,
XOPNUN,Co,0,404.1089,44,204,-0.0981,-0.22739,0.12929,0.08729,-2969.72413452,-1.4163230700000895,-0.0748745597,0.0063797832,-2967.980434,0.3273774499998581,-2968.053133,0.2546784500000285,0.304076,97.553,153.008,7.6561,0.1072000000000006,287.04,39.0337,3200.112,
XOPPAV,Co,0,573.12865,62,292,-0.09518,-0.24746,0.15228,0.09232,-3843.58854854,-2.1669571799998266,-0.1125261571,0.0090139986999999,-3840.952857,0.4687343599998712,-3841.051903,0.3696883600000546,0.434028,140.184,208.459,1.4498,-0.3041,396.78,20.8951,3204.3012,
XOSPIG,Fe,-1,727.08647,80,380,0.04188,-0.07949,0.12137,0.09942,-4477.54830329,-3.093152010000267,-0.1341837916,0.0123538692,-4473.805303,0.6498482799997873,-4473.925975,0.5291762799997741,0.604853,173.219,253.976,9.5367,1.6190999999999995,491.27,20.1165,3196.3565,
XUJXUV,Co,1,445.07922,57,234,-0.16916,-0.33729,0.1681299999999999,0.0855899999999999,-3646.39032959,-1.728953989999809,-0.0921049508,0.0075204851999999,-3644.162559,0.498816600000282,-3644.253724,0.4076516000000083,0.465677,123.345,191.873,6.7369,0.5016000000000007,296.86,50.0438,3156.3511,
XUJYAC,Rh,1,489.05082,57,252,-0.15622,-0.3347,0.17848,0.07127,-2374.45067491,-1.5617459099998996,-0.0935401584,0.0071854200999999,-2372.390461,0.4984680000002299,-2372.483755,0.4051739999999881,0.464763,123.807,196.353,7.8783,0.4206000000000003,304.0,41.4609,3149.4161,
YAFSAC,Ni,0,492.08849,53,254,-0.12717,-0.18738,0.0602099999999999,0.0520099999999999,-2880.14600928,-1.6750322799998685,-0.0797657488,0.0084169987,-2878.052971,0.4180059999998775,-2878.134879,0.3360979999997653,0.391539,106.726,172.39,0.2801,0.0489,482.45,13.3842,3192.1609,
YAJYOB,Ag,0,762.15488,83,390,-0.09926,-0.1958,0.09654,0.04908,-2211.18343187,-2.269914539999718,-0.1281481524,0.0128207099,-2208.240329,0.6731883299999026,-2208.362699,0.5508183300003111,0.630137,168.141,257.549,1.2714,0.1580000000000001,736.95,7.0467,3206.4652,
YALKEC,Co,0,270.15928,35,136,-0.10229,-0.26021,0.15792,0.08934,-1907.76837264,-0.7703998900001352,-0.0554456682,0.0052807084,-1906.729039,0.2689337499998601,-1906.782409,0.2155637500000011,0.253749,69.788,112.328,8.2947,0.1626000000000012,207.09,42.7879,3205.2968,
YAMBUK,Rh,0,358.19348,46,180,-0.10643,-0.25637,0.14994,0.0674299999999999,-754.824583056,-0.7652972700000191,-0.0710666053,0.0067724119999999,-753.680905,0.3783807859999797,-753.74447,0.3148157860000538,0.358638,87.273,133.783,9.5003,0.2228999999999992,264.68,41.5069,3126.475,
YAMCAR,Rh,0,428.23534,57,218,-0.03841,-0.21916,0.18075,0.0639399999999999,-985.93904376,-1.0357825160000402,-0.0917724838,0.0084584434,-984.422957,0.4803042439999672,-984.496457,0.4068042439999999,0.455875,105.85,154.694,9.7604,0.0361000000000011,302.19,41.6705,3126.7235,
YAPZEY,Ir,0,1005.99734,73,486,-0.12752,-0.21945,0.09193,0.04377,-2695.63712636,-2.6802111799997874,-0.1998034282,0.0146711958,-2692.466467,0.4904481799999303,-2692.554492,0.4024231799999143,0.458541,152.306,185.265,6.139,0.2743000000000002,659.25,14.6025,3206.394,
YAPZIC,Rh,0,915.93884,73,454,-0.12856,-0.21975,0.09119,0.04396,-2701.82755038,-2.7032862300002307,-0.1989482573,0.0147824835,-2698.633881,0.4903831499996158,-2698.722348,0.4019161500000336,0.458461,152.419,186.195,5.2361,-0.1474999999999999,663.12,7.1647,3201.5716,
YAPZOI,Co,0,871.96724,73,436,-0.12794,-0.22024,0.0923,0.0452499999999999,-3973.78462041,-2.857470220000323,-0.1977715191,0.014994192,-3970.436224,0.4909261899997545,-3970.522789,0.4043611899996904,0.45945,151.75,182.192,5.3302,-0.1743000000000005,648.17,10.6354,3200.5457,
YAPZUO,Rh,0,915.93884,73,454,-0.12857,-0.21975,0.09118,0.04395,-2701.82756377,-2.7033001299996613,-0.1989506831,0.0147826766999999,-2698.633876,0.4903876400003355,-2698.722649,0.401614640000389,0.458459,152.42,186.838,5.2331,-0.1474999999999999,663.1,5.2022,3201.6466,
YAQDIH,Pd,0,600.34687,79,304,-0.08588,-0.24171,0.15583,0.05906,-1892.10932278,-1.6099572599998735,-0.1500046013,0.0108273642999999,-1889.864551,0.6348145200001909,-1889.968812,0.5305535200000122,0.595654,165.946,219.436,13.496,-0.0586999999999999,501.34,22.8595,3143.7179,
YEDMAX,Zr,0,443.19605,54,224,-0.07014,-0.26001,0.18987,0.0665,-1012.64066805,-1.1255150400000955,-0.090522129,0.0072501806999999,-1011.08663,0.4285230099999353,-1011.162546,0.3526070099999288,0.403567,107.755,159.778,10.8297,0.1231000000000008,324.57,29.0359,3210.7003,
YEDMOL,Zr,0,543.22735,66,276,-0.07471,-0.23388,0.15917,0.06408,-1319.69358583,-1.4605917600001703,-0.1226133735,0.0093892776999999,-1317.706583,0.5264110699999947,-1317.790325,0.4426690699999653,0.496922,130.411,176.25,8.5578,0.2599999999999998,403.09,39.5443,3216.0906,
YEDNAY,Zr,0,523.25865,68,268,-0.08248,-0.25719,0.1747099999999999,0.0667999999999999,-1245.85351117,-1.39934130000006,-0.1069091844,0.0089140532,-1243.898347,0.555822869999929,-1243.99436,0.4598098700000719,0.522847,135.981,202.078,13.6434,-0.0366999999999997,408.39,13.5838,3214.7963,
YEDNEC,Zr,0,523.25865,68,268,-0.06862,-0.25079,0.18217,0.06323,-1245.85540086,-1.3999628399999438,-0.1046591687,0.0089962145,-1243.899592,0.55584601999999,-1243.997315,0.4581230199999027,0.522843,135.987,205.675,10.1163,0.0204000000000004,414.63,6.9052,3211.435,
YEDNIG,Zr,0,543.22735,66,276,-0.07951,-0.24576,0.16625,0.06593,-1319.656077,-1.4598757900000692,-0.1170198466,0.0090960082,-1317.671209,0.5249922099999367,-1317.760618,0.4355832100000043,0.494102,132.458,188.176,12.2775,0.2585999999999995,424.16,17.9786,3226.0426,
YEDNUS,Ta,0,476.26798,53,230,-0.06935,-0.27904,0.20969,0.07606,-817.916247383,-0.9070883630000708,-0.0859742381,0.007233481,-816.573681,0.435478020000005,-816.648273,0.3608860199999526,0.410508,108.195,156.992,8.0159,0.2361000000000004,286.04,19.3284,3203.2374,
YEDPII,Ta,0,602.38368,76,300,-0.08298,-0.23714,0.15416,0.0704399999999999,-1202.35856014,-1.3594876199999817,-0.1270754713,0.0104911193999999,-1200.348359,0.6507135199999539,-1200.444957,0.5541155200000958,0.614444,151.842,203.309,7.5533,0.0394000000000005,379.96,15.4156,3209.6196,
YEJNIL,Co,-1,641.0207,59,326,-0.00863,-0.09833,0.0897,0.04075,-3968.82684248,-2.3376678800000263,-0.0992458977,0.0094187669,-3966.047343,0.4418315999996594,-3966.141703,0.3474716000000626,0.409283,128.757,198.598,0.0,0.0,644.72,17.9821,3135.3863,
YEJNOR,Co,-1,728.91966,59,362,-0.01016,-0.09971,0.0895499999999999,0.0377099999999999,-8196.43162067,-2.7446550599997863,-0.1021803183,0.0090306049999999,-8193.245338,0.4416276100000686,-8193.341912,0.3450536100008321,0.408581,129.142,203.257,0.0003,9.999999999999996e-05,658.61,18.8354,3136.0365,
YEKZEU,Zr,0,544.36812,82,286,-0.06823,-0.2283,0.16007,0.0771199999999999,-1317.49530469,-1.50564329000008,-0.1310167931,0.0110979219,-1315.276058,0.7136034000000109,-1315.383852,0.6058093999999983,0.672885,161.272,226.872,9.6419,-0.3800000000000008,423.08,20.3957,3393.8011,
YEKZIY,Hf,0,634.41062,82,318,-0.06901,-0.22781,0.1588,0.07763,-1318.4595795,-1.50173704000008,-0.1293888862,0.0109398775,-1316.244104,0.7137384599998313,-1316.352021,0.6058214600000156,0.672995,161.27,227.13,9.5598,-0.4014000000000006,420.62,22.5925,3387.3648,
YELXIW,Pd,0,376.19822,49,190,-0.06973,-0.22538,0.15565,0.06183,-824.661274429,-0.8417315939999526,-0.0776181543,0.0072821110999999,-823.410219,0.4093238350000092,-823.478859,0.3406838349999361,0.387236,94.264,144.464,7.8646,0.2410000000000005,271.68,24.0946,3112.4674,
YENCOK,Ru,0,412.222,53,208,-0.00694,-0.19888,0.19194,0.07989,-926.62066844,-0.9794185630000812,-0.0873033065,0.0080272247,-925.201013,0.4402368769999611,-925.269068,0.3721818770000027,0.417698,101.917,143.236,9.7258,0.0228999999999999,280.28,33.2336,3471.3311,
YENCUQ,Ru,0,440.2533,59,224,-0.00323,-0.19833,0.1951,0.08356,-1005.16546068,-1.0742054099999905,-0.0974691274,0.0088997374,-1003.593741,0.4975142700000106,-1003.667264,0.4239912699999877,0.472199,112.2,154.742,9.2601,0.0027999999999988,303.29,34.205,3359.0589,
YENDAX,Ru,0,600.35335,83,310,-3e-05,-0.17933,0.1793,0.0701799999999999,-1502.58008254,-1.6270723699999508,-0.1395982815,0.0122571939999999,-1500.24783,0.7051801699999487,-1500.351288,0.6017221699999027,0.665389,165.163,217.745,12.4113,0.0185000000000012,441.22,33.6538,3207.4119,
YENDOL,Ru,0,468.2846,65,240,-0.01732,-0.19854,0.18122,0.08465,-1083.68072438,-1.172112249999827,-0.1091261192,0.0099733607999999,-1081.954267,0.5543451300000015,-1082.03205,0.4765621300000475,0.526434,123.561,163.709,10.9046,-0.0206999999999997,325.1,45.2996,3179.8578,
YENDUR,Ru,0,434.20635,53,218,-0.00514,-0.20055,0.19541,0.07491,-1001.5274166,-1.0450006099999882,-0.0848906989,0.0073927976,-1000.058777,0.4236389900000858,-1000.14081,0.3416059900000618,0.396559,111.997,172.654,9.8796,0.5167000000000002,315.99,6.4084,3195.0938,
YENJUX,Ru,0,492.23148,59,246,-0.11265,-0.24027,0.12762,0.0589399999999999,-1687.46992786,-1.283582760000172,-0.1091121049,0.0081135233999999,-1685.725205,0.4611400999999659,-1685.806946,0.3793991000000005,0.432257,125.753,172.038,8.9407,0.4408999999999992,375.15,28.8448,3154.9195,
YEPTAO,Hg,0,674.17571,60,324,-0.08948,-0.23096,0.14148,0.0647599999999999,-2329.66820195,-1.6533331699997689,-0.1091970138,0.0081535145999999,-2327.551112,0.4637567800000397,-2327.655831,0.3590377800001079,0.430124,131.59,220.401,5.0281,-0.0190999999999998,423.85,4.0689,3136.6432,
YEVSOK,Zr,0,548.27503,72,282,-0.075,-0.2498,0.1748,0.06345,-1376.65181218,-1.5485085099999196,-0.1135732365,0.0096743994,-1374.508313,0.5949906700000156,-1374.606896,0.4964076700000532,0.559966,143.191,207.485,6.9903,-0.2290999999999998,396.55,21.6901,3208.8163,
YEXNIB,Zn,0,420.98395,38,214,-0.13581,-0.25532,0.11951,0.08529,-3628.03762236,-1.683558180000091,-0.0541359454,0.0054870543999999,-3626.06307,0.2909941799998705,-3626.143402,0.210662179999872,0.267017,85.195,169.071,6.0535,0.5985999999999994,337.74,18.1661,3161.4104,
YEXWUU,Rh,0,951.73351,66,452,-0.06047,-0.22881,0.16834,0.08669,-16796.5593237,-3.629477099999349,-0.139949021,0.0079941356999999,-16792.407143,0.5227035999996588,-16792.5162,0.4136466000018117,0.48472,144.449,229.53,9.134,0.2341999999999995,452.1,18.9647,3160.7091,
YEZNIA,Ru,0,460.23002,60,234,-0.05233,-0.24591,0.1935799999999999,0.0759699999999999,-1060.69826758,-1.1254291499999454,-0.1010517268,0.0087756634999999,-1059.073287,0.4995514300001105,-1059.151739,0.4210994300001403,0.472295,117.356,165.116,9.9487,0.4468000000000014,337.36,31.5875,3167.9405,
YEZTOM,Hg,0,686.28399,71,334,-0.07635,-0.22627,0.14992,0.0624799999999999,-1802.87418779,-1.635018019999961,-0.1073605843,0.0096125106999999,-1800.661244,0.5779257700000926,-1800.779348,0.4598217699999622,0.539116,147.349,248.569,7.4592,-0.2564000000000002,446.45,6.921,3136.4521,
YICKIG,Zn,0,670.11359,71,344,-0.11806,-0.19739,0.07933,0.03986,-3686.70295405,-2.337254209999628,-0.111975113,0.0115143835,-3683.810734,0.5549658400000226,-3683.912795,0.4529048399999738,0.519224,144.769,214.804,0.9808,-0.0221999999999998,800.5,11.2452,3200.5627,
YICKOM,Zn,0,672.12924,73,346,-0.10681,-0.19835,0.09154,0.0414999999999999,-3687.91222417,-2.3485852500002693,-0.1138649627,0.0118368877999999,-3684.986456,0.5771829199998137,-3685.090925,0.4727139199999328,0.540395,148.147,219.873,1.5927,-0.0842,770.24,15.4869,3205.3011,
YIRCUX,Pd,0,905.83751,70,448,-0.15016,-0.24016,0.09,0.07046,-5822.41433158,-3.0824568100006218,-0.1529689954,0.0096734108,-5818.850835,0.48103976999937,-5818.986891,0.3449837699999989,0.429618,186.587,286.354,7.8659,0.6133999999999995,665.39,17.4664,3140.9048,
YIVLAQ,Rh,0,572.19409,67,290,-0.05922,-0.21927,0.16005,0.0683799999999999,-1955.34743164,-1.5975963700000193,-0.1227674322,0.0098490763999999,-1953.208218,0.5416172699999606,-1953.298691,0.4511442699999861,0.510038,134.542,190.417,9.525,0.3826999999999998,433.15,24.1199,3153.438,
YIVQAV,Ir,0,662.25259,67,322,-0.06158,-0.22201,0.16043,0.06544,-1949.15940627,-1.572449860000006,-0.1236575713,0.0097109909,-1947.045138,0.5418184100001326,-1947.135727,0.4512294099999963,0.510325,134.204,190.662,8.9434,0.2073,433.81,23.2469,3156.2068,
YIVQOJ,Rh,0,610.18624,71,310,-0.05661,-0.22087,0.16426,0.07296,-2335.57817011,-1.804746459999933,-0.127503041,0.0095978709999999,-2333.199195,0.5742286499998954,-2333.307394,0.4660296500001095,0.535902,151.629,227.724,7.4963,0.0717999999999996,452.81,14.5304,3150.6382,
YIZYEM,Zn,0,538.1695,61,274,-0.08875,-0.25078,0.16203,0.08787,-3834.53964051,-1.9905420599998247,-0.098955413,0.0092695414999999,-3832.071223,0.4778754500002833,-3832.168247,0.3808514500001365,0.446004,127.772,204.203,12.2003,0.6943000000000001,395.91,12.4152,3158.4239,
YOCJUV,Ta,0,528.20939,58,260,-0.0303,-0.22423,0.19393,0.06259,-1278.46530878,-1.1763902800000778,-0.0950864731,0.0069793974999999,-1276.791389,0.4975294999999278,-1276.877748,0.4111704999997982,0.46731,117.685,181.757,4.9302,-0.0049000000000001,324.13,33.63,3215.6865,
YOKZAC,Co,1,467.99009,47,240,-0.21328,-0.39117,0.17789,0.11449,-3603.16483869,-2.0851381100001163,-0.0786892227,0.0076290269999999,-3600.698425,0.381275579999965,-3600.774272,0.3054285799998979,0.35528,103.574,159.634,12.6047,1.0362999999999989,221.25,68.0371,3688.6046,
YOMQIC,Fe,0,797.12423,82,408,-0.08882,-0.22512,0.1362999999999999,0.0681499999999999,-4193.6541389,-3.0380357100002584,-0.1241466065,0.0125872723,-4189.980964,0.6351391899997907,-4190.104884,0.5112191899997924,0.5897,179.066,260.812,1.8311,0.5512999999999999,607.66,15.0356,3157.3246,
YOWREJ,Co,0,606.20828,73,312,-0.07993,-0.22804,0.14811,0.0883799999999999,-3623.529185,-2.1468957399997635,-0.1221950016,0.0103568634999999,-3620.801815,0.580474260000301,-3620.909126,0.4731632600000921,0.541831,155.708,225.855,5.7712,-0.3408999999999995,444.35,17.1416,3205.3935,
YOWROT,Co,0,646.18794,75,332,-0.08997,-0.23616,0.14619,0.08553,-3848.10514048,-2.3959363799999664,-0.1253305862,0.0103359020999999,-3845.120513,0.5886911000002328,-3845.239139,0.4700651000002835,0.545312,167.396,249.67,6.1824,0.0533000000000001,427.23,16.231,3214.2897,
YOWSAG,Co,0,606.20828,73,312,-0.08126,-0.22146,0.1402,0.0840099999999999,-3623.5270689,-2.1568433899997217,-0.1208854564,0.0102666867,-3620.79019,0.5800355100000161,-3620.899472,0.4707535100001223,0.541221,155.695,230.001,7.1183,-0.1134000000000003,452.28,9.2461,3191.1456,
YOWSIO,Co,0,596.2068,73,308,-0.09996,-0.23225,0.13229,0.07641,-3599.2223775,-2.1278500400003395,-0.1279958419,0.0103035085,-3596.50991,0.584617459999663,-3596.616782,0.4777454599998236,0.546045,155.247,224.931,11.8171,0.4118999999999992,435.18,24.0232,3202.9493,
YOWWAK,Co,0,588.18246,69,302,-0.08488,-0.2381,0.15322,0.09076,-3620.33171386,-2.1553930899999614,-0.1109593491,0.0094947852,-3617.635381,0.5409397700000227,-3617.748286,0.4280347700000675,0.501587,152.741,237.63,6.0168,-0.3769,407.14,10.0004,3200.9395,
YOWWIS,Co,0,636.18646,75,328,-0.09919,-0.23219,0.133,0.07477,-3823.81642145,-2.379596049999691,-0.1267097128,0.0104621456999999,-3820.843701,0.5931244000003062,-3820.960184,0.4766414000000623,0.550184,166.219,245.158,9.4389,0.1128999999999997,428.05,21.9006,3211.8711,
YOYHAV,Ru,0,399.22675,53,202,-0.04579,-0.23979,0.194,0.07905,-872.530533581,-0.9197221240000316,-0.0838235795,0.0074688759,-871.170565,0.4402464569999438,-871.247132,0.3636794569999892,0.414416,107.364,161.149,10.7804,0.5375999999999994,289.04,28.2431,3473.5129,
YOYZOC,Zr,0,446.2321,59,228,-0.09431,-0.24001,0.1457,0.06769,-998.98239167,-1.132048288999954,-0.0983397891,0.0078456556999999,-997.366377,0.4839663809999592,-997.44605,0.4042933810000022,0.456596,116.299,167.685,9.6016,0.2874999999999996,330.53,38.6973,3207.0433,
YOZBEV,Zr,0,577.3056,78,298,-0.07701,-0.22247,0.14546,0.0618899999999999,-1401.7831749,-1.5826005399999303,-0.1317223783,0.0106730438,-1399.553758,0.6468163600000025,-1399.657518,0.5430563600000369,0.60866,157.501,218.382,10.2417,0.3467000000000002,462.97,21.7557,3212.3122,
YUKTAB,Co,-1,427.32527,60,218,0.02585,-0.16031,0.18616,0.09601,-2341.00453251,-1.3062951100000646,-0.0982805728,0.0093264411,-2339.231507,0.4667303999999603,-2339.311149,0.3870883999998114,0.440036,121.248,167.621,12.6008,0.2256,348.65,21.282,3141.6042,
YUSLAZ,Pt,0,655.36385,80,326,-0.06738,-0.22131,0.15393,0.06229,-1853.44241642,-1.549441379999962,-0.1371304976,0.0105984493999999,-1851.198558,0.6944170399999621,-1851.308605,0.5843700400000671,0.653554,160.268,231.612,13.003,0.0228999999999999,436.81,22.0781,3146.7533,
YUSPUA,Ir,0,751.15852,68,356,-0.10133,-0.20186,0.10053,0.06163,-5992.17874268,-1.9803433200004288,-0.1212568659,0.0089856589,-5989.645264,0.553135359999942,-5989.743709,0.4546903599994039,0.517724,143.658,207.196,15.1489,0.8803999999999998,457.28,15.1509,3322.658,
YUSRIN,Ni,0,236.13351,32,122,-0.07845,-0.25066,0.1722099999999999,0.0852899999999999,-1958.76085299,-0.715704260000166,-0.0439513384,0.0045372644999999,-1957.788723,0.2564257300000463,-1957.841707,0.2034417299998949,0.241463,63.881,111.515,5.7984,-0.0415999999999998,178.57,79.985,3173.2442,
YUSROT,Ni,0,250.14916,35,130,-0.07383,-0.24713,0.1732999999999999,0.0851299999999999,-1998.04774208,-0.7645324300001448,-0.0479033777,0.0049007982,-1996.998235,0.2849746499998673,-1997.054778,0.2284316499999477,0.268401,69.832,119.003,6.4171,-0.0931000000000006,190.96,60.0284,3165.338,
YUSRUZ,Ni,0,260.13351,34,134,-0.09901,-0.23503,0.1360199999999999,0.0820499999999999,-2034.92126307,-0.7967327099997874,-0.0486151238,0.0049010177,-2033.854334,0.2701963599999999,-2033.908761,0.2157693600001948,0.254818,66.896,114.551,6.0347,-0.2232000000000003,197.85,39.2582,3203.124,
ZECFEU,Co,-1,383.33544,57,196,0.02493,-0.16022,0.18515,0.09491,-2152.56594869,-1.0980965099997777,-0.0950140737,0.0088013505,-2151.017669,0.4501831800002946,-2151.088916,0.3789361799999824,0.426451,111.688,149.953,3.2712,0.3447999999999998,332.41,28.7735,3130.8897,
ZEFSIQ,Ir,0,629.36226,74,310,-0.0309,-0.22157,0.1906699999999999,0.0768299999999999,-1343.61847147,-1.4323795400000563,-0.1169874495,0.0104393951,-1341.555872,0.6302199300000666,-1341.654567,0.5315249299999323,0.59431,146.139,207.721,8.0163,0.196299999999999,380.46,19.7021,3429.7788,
ZEGQOT,Co,0,556.19263,67,286,-0.10236,-0.22519,0.12283,0.0733699999999999,-3470.00218894,-1.9808367499999804,-0.1154816082,0.0092328381,-3467.493093,0.5282591899999716,-3467.596596,0.4247561900001528,0.490645,148.779,217.84,7.1748,-0.0771999999999994,405.55,17.9432,3193.6214,
ZEGRIO,Co,0,598.16681,68,306,-0.10059,-0.2352,0.13461,0.07909,-3657.20485169,-2.1771911900000305,-0.1212867045,0.0094987879999999,-3654.502886,0.5247744999996939,-3654.610615,0.4170454999998583,0.485565,154.215,226.735,4.8889,-0.1382000000000003,419.97,15.908,3189.637,
ZETBUX,Fe,0,654.19803,77,340,-0.0776,-0.22972,0.15212,0.06644,-3287.41866197,-2.3488022500000625,-0.1044617778,0.0116254824999999,-3284.439754,0.6301057199998468,-3284.548915,0.5209447199999886,0.591474,153.985,229.749,0.1659,0.0416999999999999,475.52,11.4291,3118.4147,
