rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,formula,reduced_formula,n_elements,avg_electronegativity,avg_atomic_mass,mb_gap_median,mb_gap_min,mb_gap_max,mb_gap_count,mb_is_metal,mb_e_form_median,mb_e_form_min,mb_e_form_count
R100175,Wendwilsonite,532,Processed,Wendwilsonite__R100175__Broad_Scan__532__0__unoriented__Raman_Data_Processed__29de5b150b414e0481cc2aa29741.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180008,Wendwilsonite,532,Processed,Wendwilsonite__R180008__Broad_Scan__532__0__unoriented__Raman_Data_Processed__744a80c9d9e46514cf4812ea60c5.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180009,Wendwilsonite,532,Processed,Wendwilsonite__R180009__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2a00bdc255ab89698bdbd53ddd82.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180010,Wendwilsonite,532,Processed,Wendwilsonite__R180010__Raman__532______Raman_Data_Processed__b385e826d8652625421850b78f12.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180011,Wendwilsonite,532,Processed,Wendwilsonite__R180011__Raman__532______Raman_Data_Processed__e94a524f99f0ba31c858dec8efcb.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180012,Wendwilsonite,532,Processed,Wendwilsonite__R180012__Raman__532______Raman_Data_Processed__60536d22b397d23b7f2fefd15b6b.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180013,Wendwilsonite,532,Processed,Wendwilsonite__R180013__Raman__532______Raman_Data_Processed__67b0555178a63efa090e71e1d907.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R180014,Wendwilsonite,532,Processed,Wendwilsonite__R180014__Raman__532______Raman_Data_Processed__b8e8df450fc0244a0fe402723fc4.txt,False,Sulfate,Ca2Mg(AsO4)22H2O,Ca2MgAs22H2O89,5.0,2.026,31.262387999999998,,,,,,,,
R250111,Wenlanzhangite-(Y),514.5,Processed,Wenlanzhangite-(Y)__R250111__Raman__514-5______Raman_Data_Processed__18598269ba95392f251efcd92095.txt,True,Silicate,Y2V2V2(SiO4)2O4(OH)4,YV2Si(HO4)2,5.0,2.0780000000000003,36.988038,,,,,,,,
R100052,Wermlandite,532,Processed,Wermlandite__R100052__Raman__532______Raman_Data_Processed__0541fa23614c3be980ea762f6c4b.txt,False,Sulfate,Mg7Al2(OH)18[Ca(H2O)6](SO4)26H2O,CaMg7Al2H32S26O129,6.0,2.023333333333333,23.406146433333333,,,,,,,,
R250081,Wernerbaurite,532,Processed,Wernerbaurite__R250081__Raman__532______Raman_Data_Processed__8e8627d192a666aa581e0ca20114.txt,False,Oxide,{(NH4)2[Ca2(H2O)14](H2O)2}{V10O28},CaV5H20NO22,5.0,2.2619999999999996,24.406708,,,,,,,,
R120019,Wesselsite,532,Processed,Wesselsite__R120019__Raman__532______Raman_Data_Processed__ca1c1a1ec561801e30da6f8d2974.txt,False,Silicate,SrCuSi4O10,SrCu(Si2O5)2,4.0,2.0475,48.812725,0.8594999999999997,0.8594999999999997,0.8594999999999997,1.0,False,-3.028284117187498,-3.028284117187498,1.0
R060507,Westerveldite,532,Processed,Westerveldite__R060507__Raman__532______Raman_Data_Processed__e170aaac205b4979570c6e463e18.txt,False,Mixed/Other,FeAs,FeAs,2.0,2.005,65.38329999999999,0.0,0.0,0.0,1.0,True,-0.2005737000000005,-0.2005737000000005,1.0
R160084,Wheatleyite,532,Processed,Wheatleyite__R160084__Broad_Scan__532__0__unoriented__Raman_Data_Processed__14e8563aa4cad095c05338d1b31d.txt,False,Oxide,Na2Cu(C2O4)22H2O,Na2CuH2C44O89,5.0,2.2039999999999997,23.110761856,,,,,,,,
,Wheatstarch,532,Processed,Wheatstarch__D120009__Broad_Scan__532__0__unoriented__Raman_Data_Processed__230c3b9e360b1a2b0b151f8a3781.txt,False,Unknown,,,,,,,,,,,,,
R050323,Whelanite,532,Processed,Whelanite__R050323__Raman__532______Raman_Data_Processed__f5efd431b796c95e3ee8d9fa9334.txt,False,Carbonate,Cu2Ca6[Si6O17(OH)](CO3)(OH)3(H2O)2,Ca6Cu2Si6H8CO26,6.0,2.1650000000000005,26.787923333333328,,,,,,,,
R110089,Wherryite,532,Processed,Wherryite__R110089__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0ab59f621d38cb941e8406e5a29f.txt,False,Sulfate,Pb7Cu2(SO4)4(SiO4)2(OH)2,Cu2Si2H2Pb7(S2O13)2,6.0,2.391666666666667,57.98397333333333,,,,,,,,
R141161,Wherryite,532,Processed,Wherryite__R141161__Raman__532______Raman_Data_Processed__8b7bd8ae8002569e0815c2c9f004.txt,False,Sulfate,Pb7Cu2(SO4)4(SiO4)2(OH)2,Cu2Si2H2Pb7(S2O13)2,6.0,2.391666666666667,57.98397333333333,,,,,,,,
R050240,Whewellite,514,Processed,Whewellite__R050240-3__Raman__514__0-000__depolarized__Raman_Data_Processed__32e47d8d0c4b4656131f72ba0f27.txt,True,Oxide,Ca(C2O4)H2O,CaH2C2O5,4.0,2.2975000000000003,17.27401,3.4932499999999997,3.4488,3.5377,2.0,False,-1.9848023454114998,-1.998358955724,2.0
R050526,Whewellite,532,Processed,Whewellite__R050526__Broad_Scan__532__0__unoriented__Raman_Data_Processed__feb6c44bcb0c3f8c229a972fef58.txt,True,Oxide,Ca(C2O4)H2O,CaH2C2O5,4.0,2.2975000000000003,17.27401,3.4932499999999997,3.4488,3.5377,2.0,False,-1.9848023454114998,-1.998358955724,2.0
R070655,Whewellite,532,Processed,Whewellite__R070655__Raman__532______Raman_Data_Processed__afcfe641fa8c5d2d0332081f0fc7.txt,False,Oxide,Ca(C2O4)H2O,CaH2C2O5,4.0,2.2975000000000003,17.27401,3.4932499999999997,3.4488,3.5377,2.0,False,-1.9848023454114998,-1.998358955724,2.0
R060912,Whiteite-(CaFeMg),532,Processed,Whiteite-(CaFeMg)__R060912__Raman__532______Raman_Data_Processed__c2a0ea83cb9da1a050e37e418770.txt,True,Phosphate,CaFeMg2Al2(PO4)4(OH)28H2O,CaMg2Al2FeP4(H2O3)15,7.0,1.9400000000000002,27.884377228571427,,,,,,,,
R130055,Whiteite-(CaFeMg),532,Processed,Whiteite-(CaFeMg)__R130055__Raman__532______Raman_Data_Processed__3220ed34c961b873d78ff0bdddb4.txt,False,Phosphate,CaFeMg2Al2(PO4)4(OH)28H2O,CaMg2Al2FeP4(H2O3)15,7.0,1.9400000000000002,27.884377228571427,,,,,,,,
R140770,Whiteite-(CaMnMg),532,Processed,Whiteite-(CaMnMg)__R140770__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b705b696153eadd31bc2bb00887d.txt,False,Phosphate,CaMnMg2Al2(PO4)4(OH)28H2O,CaMg2MnAl2P4(H2O3)15,7.0,1.9000000000000001,27.754812228571428,,,,,,,,
R070675,Whitlockite,514,Processed,Whitlockite__R070675-3__Raman__514__0-000__depolarized__Raman_Data_Processed__218cfc8ed3bce18da4de5f4ab785.txt,False,Phosphate,Ca9Mg(PO3OH)(PO4)6,Ca9MgP7HO28,5.0,2.028,22.4728204,,,,,,,,
R080052,Whitlockite,532,Processed,Whitlockite__R080052__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7eb7bba2f87e4e16e2e950827edf.txt,False,Phosphate,Ca9Mg(PO3OH)(PO4)6,Ca9MgP7HO28,5.0,2.028,22.4728204,,,,,,,,
R110175,Whitmoreite,532,Processed,Whitmoreite__R110175__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f7b953e9288e79d16aa5d31b81d6.txt,False,Phosphate,FeFe2(PO4)2(OH)24H2O,Fe3P2H26O33,4.0,2.415,25.956525499999998,,,,,,,,
R060048,Wickenburgite,532,Processed,Wickenburgite__R060048__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4645dd6272f21e9ffe92c0050f3b.txt,False,Silicate,Pb3CaAl2Si10O274H2O,CaAl2Si10H2Pb3O275,6.0,2.08,53.22539643333334,,,,,,,,
R060087,Wickenburgite,532,Processed,Wickenburgite__R060087__Broad_Scan__532__0__unoriented__Raman_Data_Processed__391a577c7c2eb5eb0b3a3dffa890.txt,False,Silicate,Pb3CaAl2Si10O274H2O,CaAl2Si10H2Pb3O275,6.0,2.08,53.22539643333334,,,,,,,,
R100017,Wickmanite,532,Processed,Wickmanite__R100017__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0a0139f760bffaddd6b33822aac3.txt,False,Oxide,MnSn(OH)6,MnSn(HO)6,4.0,2.2874999999999996,47.66384625,,,,,,,,
R070274,Wicksite,785,Processed,Wicksite__R070274__Broad_Scan__785__0__unoriented__Raman_Data_Processed__72a71a96ce95a367392b32b8a4e1.txt,False,Phosphate,"NaCa2Fe2(Fe,Mn,Fe)4(PO4)62H2O","NaCa2Fe2(Fe,Mn,Fe)4(PO4)62H2O",6.0,1.9316666666666666,27.815645213333337,,,,,,,,
R080029,Widenmannite,532,Processed,Widenmannite__R080029__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ae59ec73f640c7b1f439d38df958.txt,True,Carbonate,Pb2(OH)2[(UO2)(CO3)2],UH2Pb2(CO5)2,5.0,2.38,94.84939,,,,,,,,
R060843,Wightmanite,532,Processed,Wightmanite__R060843__Raman__532______Raman_Data_Processed__5c47f053ea4b8fea9e529bd8f5cf.txt,False,Oxide,Mg5O(BO3)(OH)52H2O,Mg5B(H18O19)3,4.0,2.2475,13.030835,,,,,,,,
R100091,Wilancookite,532,Processed,Wilancookite__R100091__Raman__532______Raman_Data_Processed__6632126a89c44b081b220bd2ad72.txt,False,Oxide,(Ba5Li2[box])Ba6Be24P24O9626H2O,(Ba5Li2[box])Ba6Be24P24O9626H2O,6.0,,,,,,,,,,
R070060,Wilhelmkleinite,532,Processed,Wilhelmkleinite__R070060__Raman__532______Raman_Data_Processed__0e248a83890e2278bcbd75276b78.txt,False,Sulfate,ZnFe2(AsO4)2(OH)2,ZnFe2As2(HO5)2,5.0,2.2600000000000002,42.636588,2.3831,2.3831,2.3831,1.0,False,-1.7359617802788236,-1.7359617802788236,1.0
R060922,Wilkinsonite,532,Processed,Wilkinsonite__R060922__Raman__532______Raman_Data_Processed__9bce848d5960d49fc0b5ff812e5b.txt,False,Silicate,Na4[Fe8Fe4]O4[Si12O36],NaFe3Si3O10,4.0,2.025,30.72991732,1.3599,1.3599,1.3599,1.0,False,-2.640929654264706,-2.640929654264706,1.0
R050652,Willemite,532,Processed,Willemite__R050652__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d27c6a0a30c17532bfa13a69391c.txt,True,Silicate,Zn2SiO4,Zn2SiO4,3.0,2.33,36.49796666666666,2.5736499999999998,2.1159000000000003,2.7537000000000003,8.0,False,-2.375336336428571,-2.4580491604761896,9.0
R060875,Willemite,532,Processed,Willemite__R060875__Broad_Scan__532__0__unoriented__Raman_Data_Processed__8397893ab4c755236023531b2da2.txt,True,Silicate,Zn2SiO4,Zn2SiO4,3.0,2.33,36.49796666666666,2.5736499999999998,2.1159000000000003,2.7537000000000003,8.0,False,-2.375336336428571,-2.4580491604761896,9.0
R100109,Willemite,780,Processed,Willemite__R100109__Raman__780______Raman_Data_Processed__1001155db427be052b8a13861208.txt,False,Silicate,Zn2SiO4,Zn2SiO4,3.0,2.33,36.49796666666666,2.5736499999999998,2.1159000000000003,2.7537000000000003,8.0,False,-2.375336336428571,-2.4580491604761896,9.0
R061112,Willemseite,532,Processed,Willemseite__R061112__Raman__532______Raman_Data_Processed__0e991d79c5a812248145d45a4b25.txt,False,Silicate,Ni3Si4O10(OH)2,Si4Ni3(HO6)2,4.0,2.3625,25.946559999999998,,,,,,,,
R060508,Willhendersonite,532,Processed,Willhendersonite__R060508__Raman__532______Raman_Data_Processed__35c69ac045ee858f043083470185.txt,False,Silicate,KCa(Si3Al3)O125H2O,KCaAl3Si3(HO63)2,6.0,1.8283333333333331,25.208446433333332,,,,,,,,
R060513,Wiluite,532,Processed,Wiluite__R060513__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e3d8416a8e696db991ff96c9b1ab.txt,True,Silicate,"Ca19(Al,Mg)13(B,[box],Al)5(SiO4)10(Si2O7)4(O,OH)10","Ca19(Al,Mg)13(B,[box],Al)5(SiO4)10(Si2O7)4(O,OH)10",1.0,1.0,40.078,,,,,,,,
R061124,Winchite,532,Processed,Winchite__R061124__Broad_Scan__532__0__unoriented__Raman_Data_Processed__35e4338d3affe79bdd615360071c.txt,False,Silicate,[box](NaCa)(Mg4Al)Si8O22(OH)2,[box](NaCa)(Mg4Al)Si8O22(OH)2,13.0,,,,,,,,,,
R130122,Wiserite,532,Processed,Wiserite__R130122__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3c9aec6f3905c9462c08281182d9.txt,False,Silicate,"Mn14(B2O5)4(OH)8(Si,Mg)(O,OH)4Cl","Mn14(B2O5)4(OH)8(Si,Mg)(O,OH)4Cl",2.0,2.355,45.1955225,,,,,,,,
R040040,Witherite,514,Processed,Witherite__R040040-3__Raman__514__0-000__depolarized__Raman_Data_Processed__6af97bf00c153633b1062146b392.txt,True,Carbonate,Ba(CO3),BaCO3,3.0,2.2933333333333334,55.11236666666667,4.1595,3.9622,4.4638,9.0,False,-2.647941966500001,-2.6965854585000004,9.0
R050148,Witherite,514,Processed,Witherite__R050148-3__Raman__514__0-000__depolarized__Raman_Data_Processed__ea2b8177ba114a01e647a33a3411.txt,True,Carbonate,Ba(CO3),BaCO3,3.0,2.2933333333333334,55.11236666666667,4.1595,3.9622,4.4638,9.0,False,-2.647941966500001,-2.6965854585000004,9.0
R050267,Witherite,532,Processed,Witherite__R050267__Broad_Scan__532__0__unoriented__Raman_Data_Processed__64094ba95f69f0a9af6f91a10e18.txt,True,Carbonate,Ba(CO3),BaCO3,3.0,2.2933333333333334,55.11236666666667,4.1595,3.9622,4.4638,9.0,False,-2.647941966500001,-2.6965854585000004,9.0
R050327,Wittichenite,785,Processed,Wittichenite__R050327__Raman__785______Raman_Data_Processed__bb256aaa97b26f83e1b6b497e90e.txt,True,Sulfide,Cu3BiS3,Cu3BiS3,3.0,2.1666666666666665,101.53046666666667,0.7058,0.7058,0.7058,1.0,False,-0.4889758853124998,-0.4889758853124998,1.0
R100013,Wittichenite,532,Processed,Wittichenite__R100013__Broad_Scan__532__0__unoriented__Raman_Data_Processed__47895822aadf2270071556b01a9a.txt,False,Sulfide,Cu3BiS3,Cu3BiS3,3.0,2.1666666666666665,101.53046666666667,0.7058,0.7058,0.7058,1.0,False,-0.4889758853124998,-0.4889758853124998,1.0
R130047,Wodginite,532,Processed,Wodginite__R130047__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9532831016d8ca4ed9f47fcc8619.txt,False,Oxide,MnSnTa2O8,Ta2MnSnO8,4.0,2.1125,92.64883124999999,,,,,,,,
R050275,Wohlerite,514,Processed,Wohlerite__R050275__Raman__514______Raman_Data_Processed__7618968b7a14c09d5a28629f434a.txt,True,Silicate,"Na2Ca4Zr(Nb,Ti)(Si2O7)2(O,F)4","Na2Ca4Zr(Nb,Ti)(Si2O7)2(O,F)4",3.0,1.0866666666666667,51.430589760000004,,,,,,,,
R060086,Wohlerite,532,Processed,Wohlerite__R060086__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b189751e7fbb4469be6f65e38d1d.txt,True,Silicate,"Na2Ca4Zr(Nb,Ti)(Si2O7)2(O,F)4","Na2Ca4Zr(Nb,Ti)(Si2O7)2(O,F)4",3.0,1.0866666666666667,51.430589760000004,,,,,,,,
R050614,Wolfeite,532,Processed,Wolfeite__R050614__Broad_Scan__532__0__unoriented__Raman_Data_Processed__21d62a1ce101e70816f8fd3a306c.txt,True,Phosphate,Fe2(PO4)(OH),Fe2PHO5,4.0,2.415,25.956525499999998,,,,,,,,
R060545,Wolfeite,532,Processed,Wolfeite__R060545__Raman__532______Raman_Data_Processed__a9af2f19457ce884dac59e7518ae.txt,False,Phosphate,Fe2(PO4)(OH),Fe2PHO5,4.0,2.415,25.956525499999998,,,,,,,,
R140864,Wolfeite,532,Processed,Wolfeite__R140864__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0a17575e56c290f6df5a43a3b84d.txt,False,Phosphate,Fe2(PO4)(OH),Fe2PHO5,4.0,2.415,25.956525499999998,,,,,,,,
R040008,Wollastonite,532,Processed,Wollastonite__R040008__Raman__532______Raman_Data_Processed__e8fc2e0acee0ad023190aab1d8a5.txt,True,Silicate,CaSiO3,CaSiO3,3.0,2.1133333333333333,28.054299999999998,4.7326,4.707999999999999,4.8811,5.0,False,-3.2193181297500004,-3.4608578037500006,15.0
R040131,Wollastonite,785,Processed,Wollastonite__R040131__Broad_Scan__785__0__unoriented__Raman_Data_Processed__2725fa04e0e176ea3032742b6087.txt,True,Silicate,CaSiO3,CaSiO3,3.0,2.1133333333333333,28.054299999999998,4.7326,4.707999999999999,4.8811,5.0,False,-3.2193181297500004,-3.4608578037500006,15.0
R120016,Wollastonite,532,Processed,Wollastonite__R120016__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9f3502f6809f26e9e585021ecec1.txt,False,Silicate,CaSiO3,CaSiO3,3.0,2.1133333333333333,28.054299999999998,4.7326,4.707999999999999,4.8811,5.0,False,-3.2193181297500004,-3.4608578037500006,15.0
R120122,Wollastonite,532,Processed,Wollastonite__R120122__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d6e3b637b33918dc31792a517aa7.txt,False,Silicate,CaSiO3,CaSiO3,3.0,2.1133333333333333,28.054299999999998,4.7326,4.707999999999999,4.8811,5.0,False,-3.2193181297500004,-3.4608578037500006,15.0
R090051,Wolsendorfite,532,Processed,Wolsendorfite__R090051__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a38348f9cc915be1e95b60f3c0fc.txt,False,Oxide,Pb7(UO2)14O19(OH)412H2O,U14H414Pb7O460,4.0,2.3375000000000004,115.5590625,,,,,,,,
R060520,Woodhouseite,532,Processed,Woodhouseite__R060520__Raman__532______Raman_Data_Processed__5092bb47061d9efc34ee6b2daaec.txt,True,Sulfate,CaAl3(SO4)(PO4)(OH)6,CaAl3PH6SO14,6.0,2.17,24.517606766666663,,,,,,,,
R060762,Woodwardite,532,Processed,Woodwardite__R060762__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1d6c2cc97d6f201a97a669df8f37.txt,True,Sulfate,"(Cu1-xAlx)(SO4)x/2(OH)2nH2O(x<05,n<3x/2)","(Cu1-xAlx)(SO4)x/2(OH)2nH2O(x<05,n<3x/2)",5.0,,,,,,,,,,
R100005,Wooldridgeite,532,Processed,Wooldridgeite__R100005__Broad_Scan__532__0__unoriented__Raman_Data_Processed__c07902de3f4e57b14467ad4a1048.txt,False,Oxide,Na2CaCu2(P2O7)210H2O,Na2CaCu2P420H2O1471,6.0,1.9433333333333334,29.099145213333333,,,,,,,,
R050024,Wulfenite,514,Processed,Wulfenite__R050024-3__Raman__514__0-000__depolarized__Raman_Data_Processed__4ffc8601f2a0df6f40cb73957023.txt,True,Oxide,PbMoO4,MoPbO4,3.0,2.643333333333333,106.37979999999999,2.897,2.897,2.897,1.0,False,-2.0005330366666656,-2.0005330366666656,1.0
R050149,Wulfenite,514,Processed,Wulfenite__R050149__Raman__514______Raman_Data_Processed__2cd915b2de37bc925fa0f4e4c09a.txt,True,Oxide,PbMoO4,MoPbO4,3.0,2.643333333333333,106.37979999999999,2.897,2.897,2.897,1.0,False,-2.0005330366666656,-2.0005330366666656,1.0
R050501,Wulfenite,532,Processed,Wulfenite__R050501__Broad_Scan__532__0__unoriented__Raman_Data_Processed__17e0334852486a26ace434a44fd1.txt,True,Oxide,PbMoO4,MoPbO4,3.0,2.643333333333333,106.37979999999999,2.897,2.897,2.897,1.0,False,-2.0005330366666656,-2.0005330366666656,1.0
R060515,Wupatkiite,532,Processed,Wupatkiite__R060515__Broad_Scan__532__0__unoriented__Raman_Data_Processed__8aaab74513c478b87ce49fdf39b1.txt,False,Sulfate,CoAl2(SO4)422H2O,Al2CoH2S422O1689,5.0,2.342,26.997414720000002,,,,,,,,
R060181,Wurtzite,532,Processed,Wurtzite__R060181__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0de29f7535ff76aca4e4e899a627.txt,False,Sulfide,ZnS,ZnS,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,-1.13957293578125,-1.14030335453125,103.0
R130069,Wurtzite,532,Processed,Wurtzite__R130069__Broad_Scan__532__0__unoriented__Raman_Data_Processed__78e02003a682b100233978193bf5.txt,False,Sulfide,ZnS,ZnS,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,-1.13957293578125,-1.14030335453125,103.0
R090061,WyartiteII,532,Processed,WyartiteII__R090061__Broad_Scan__532__0__unoriented__Raman_Data_Processed__49020e6f649debfbe2444c0b83f4.txt,False,Oxide,CaU(UO2)2O4(OH)3H2O,CaU3H5O12,4.0,2.005,73.77856249999999,,,,,,,,
R070746,Xanthoconite,532,Processed,Xanthoconite__R070746__Raman__532______Raman_Data_Processed__9c6d0b320d9e6853b6b1d33d063d.txt,False,Sulfide,Ag3AsS3,Ag3AsS3,3.0,2.23,71.61826666666667,1.6949999999999994,1.1736,1.6989,3.0,False,-0.3739966892410713,-0.3871181753124994,4.0
R080013,Xanthoconite,532,Processed,Xanthoconite__R080013__Raman__532______Raman_Data_Processed__5b976dd7b4692dd13a8a43000763.txt,False,Sulfide,Ag3AsS3,Ag3AsS3,3.0,2.23,71.61826666666667,1.6949999999999994,1.1736,1.6989,3.0,False,-0.3739966892410713,-0.3871181753124994,4.0
R050234,Xanthoxenite,514,Processed,Xanthoxenite__R050234__Raman__514______Raman_Data_Processed__654c915b8ba7e8bab01793a187e2.txt,True,Phosphate,Ca4Fe2(PO4)4(OH)23H2O,Ca4Fe2P4(H5O8)5,5.0,2.132,28.7808204,,,,,,,,
R250137,Xenotime-(Gd),532,Processed,Xenotime-(Gd)__R250137__Raman__532______Raman_Data_Processed__c8c42e6f721e65957f0394587554.txt,True,Phosphate,Gd(PO4),GdPO4,3.0,2.276666666666667,68.07438733333333,3.0657500000000004,2.8647000000000005,3.2668,2.0,False,-3.458379720982143,-3.471811898690477,2.0
R050178,Xenotime-(Y),514,Processed,Xenotime-(Y)__R050178-3__Raman__514__0-000__depolarized__Raman_Data_Processed__20085a4baa32ed631f25c8ee1eb2.txt,True,Phosphate,Y(PO4),YPO4,3.0,2.283333333333333,45.293004,5.5898,5.3787,5.8009,2.0,False,-3.4877255556349205,-3.502128354523809,2.0
R060428,Xenotime-(Y),532,Processed,Xenotime-(Y)__R060428__Raman__532______Raman_Data_Processed__c56f2632b0c72129129497d156bc.txt,True,Phosphate,Y(PO4),YPO4,3.0,2.283333333333333,45.293004,5.5898,5.3787,5.8009,2.0,False,-3.4877255556349205,-3.502128354523809,2.0
R120080,Xenotime-(Y),532,Processed,Xenotime-(Y)__R120080__Broad_Scan__532__0__unoriented__Raman_Data_Processed__fc67a5a9157d5817046b5d3b5345.txt,False,Phosphate,Y(PO4),YPO4,3.0,2.283333333333333,45.293004,5.5898,5.3787,5.8009,2.0,False,-3.4877255556349205,-3.502128354523809,2.0
R250140,Xenotime-(Y),532,Processed,Xenotime-(Y)__R250140__Raman__532______Raman_Data_Processed__c61f050b3e0edd07477d37fe5222.txt,False,Phosphate,Y(PO4),YPO4,3.0,2.283333333333333,45.293004,5.5898,5.3787,5.8009,2.0,False,-3.4877255556349205,-3.502128354523809,2.0
R070738,Xocomecatlite,532,Processed,Xocomecatlite__R070738__Broad_Scan__532__0__unoriented__Raman_Data_Processed__73f659c4ba02720bd425bb90b234.txt,False,Oxide,Cu3(TeO4)(OH)4,Cu3Te(HO2)4,4.0,2.41,52.038335,,,,,,,,
R120029,Xonotlite,532,Processed,Xonotlite__R120029__Raman__532______Raman_Data_Processed__5a5af04773eb6d753895ef54fcc0.txt,False,Silicate,Ca6Si6O17(OH)2,Ca6Si6H2O19,4.0,2.135,21.29271,4.4785,4.4785,4.4785,1.0,False,-3.267444635181515,-3.267444635181515,1.0
R180003,Xonotlite,532,Processed,Xonotlite__R180003__Raman__532______Raman_Data_Processed__cfef3117f0e93dfbcb9b6566d9f4.txt,False,Silicate,Ca6Si6O17(OH)2,Ca6Si6H2O19,4.0,2.135,21.29271,4.4785,4.4785,4.4785,1.0,False,-3.267444635181515,-3.267444635181515,1.0
R090031,Yangite,532,Processed,Yangite__R090031__Broad_Scan__532__0__unoriented__Raman_Data_Processed__de778b023b4b396bc317f15088f6.txt,True,Silicate,PbMnSi3O8H2O,MnSi3H2PbO9,5.0,2.284,61.446177,,,,,,,,
R060537,Yanomamite,532,Processed,Yanomamite__R060537__Raman__532______Raman_Data_Processed__4d945be39397417b82f78178f655.txt,False,Sulfate,In(AsO4)2H2O,InAs2H2O9,4.0,2.4000000000000004,51.686735,,,,,,,,
R060536,Yarrowite,532,Processed,Yarrowite__R060536__Raman__532______Raman_Data_Processed__f2de5ae148be7696982efd03a16d.txt,False,Sulfide,Cu9S8,Cu9S8,2.0,2.24,47.805499999999995,,,,,,,,
R141001,Yeatmanite,532,Processed,Yeatmanite__R141001__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4eef2891065877d23ea99a781c90.txt,False,Silicate,Zn6Mn9Sb2O12(SiO4)4,Mn9Zn6Si4(SbO14)2,5.0,2.118,57.238389000000005,1.0069,1.0069,1.0069,1.0,False,-2.3074305339518366,-2.3074305339518366,1.0
R050338,Yedlinite,785,Processed,Yedlinite__R050338__Raman__785______Raman_Data_Processed__97d753a4112f518bb430c5d05661.txt,False,Oxide,"Pb6Cr(Cl,OH)6(OH,O)8","Pb6Cr(Cl,OH)6(OH,O)8",2.0,1.995,129.59805,,,,,,,,
R250134,Yellowcatite,532,Processed,Yellowcatite__R250134__Raman__532______Raman_Data_Processed__bd4a97314332f101cd7db5f1f7b8.txt,True,Oxide,KNaFe2(SeO3)2(V2O7)7H2O,KNaV14Fe2H2(SeO28)2,7.0,1.9142857142857141,37.83455846857144,,,,,,,,
R070740,Yingjiangite,532,Processed,Yingjiangite__R070740__Raman__532______Raman_Data_Processed__8de81ca2012a0ea32d1c18148335.txt,False,Phosphate,K2Ca(UO2)7(PO4)4(OH)66H2O,K2CaU7P4H68O97,6.0,1.8383333333333336,60.86438533333333,,,,,,,,
R050277,Yoderite,532,Processed,Yoderite__R050277__Raman__532______Raman_Data_Processed__6d7941f434c3e01c964f7cfb92d5.txt,True,Silicate,(MgAl3)(MgAl)Al2O2(SiO4)4(OH)2,MgAl3Si2HO10,5.0,2.092,19.27587572,,,,,,,,
R080111,Yofortierite,780,Processed,Yofortierite__R080111__Broad_Scan__780__0__unoriented__Raman_Data_Processed__290390a733039c3efeb6b07512a8.txt,False,Silicate,Mn5Si8O20(OH)27H2O,Mn5Si8H29O48,4.0,2.2725,25.00772125,,,,,,,,
R050266,Yoshimuraite,532,Processed,Yoshimuraite__R050266__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e9b6700f9c694a1bb344284e044f.txt,False,Phosphate,Ba4Mn4Ti2(Si2O7)2(PO4)2O2(OH)2,Ba2TiMn2Si2PHO13,7.0,1.9585714285714286,45.17123528571428,,,,,,,,
